,Llama2-ShareGPT-Seed-0,Llama2-ShareGPT-Seed-1,Llama2-Tulu,Mistral-ShareGPT,Mistral-Tulu-Seed-0,Mistral-Tulu-Seed-1
Optimism Bias_A sales manager at a company from the consumer services industry deciding whether to pursue a lucrative but potentially risky sales partnership with a new vendor.,0.15999999904,0.0,-0.012499999940625006,-0.4333333325777778,0.0,0.10000000049999998
Optimism Bias_A sales manager at a company from the consumer staples distribution & retail industry deciding on the discount strategy for an upcoming promotional campaign.,0.08333333305555556,0.0,0.35416666624710647,-0.13055555501118826,-0.06666666644444444,-0.3000000001
"Optimism Bias_A sales manager at a company from the food, beverage & tobacco industry deciding on the discount rate to offer a new client to secure a large order.",0.28333333285555556,0.0,-0.13333333306666667,0.029920634929943634,-0.06666666644444444,-0.3999999994
Optimism Bias_A sales manager at a company from the health care equipment & services industry deciding on strategies to increase sales in underperforming regions.,0.04000000008,0.0,0.11111111098765432,-0.16190476164172335,0.010416666827256926,0.399999998
Optimism Bias_A sales manager at a company from the household & personal products industry deciding how to structure next quarter's sales incentives to motivate the team.,0.22222222182716048,0.0,0.11111111123456788,-0.02499999996874998,0.20555555532021602,0.35999999904
Optimism Bias_A sales manager at a company from the insurance industry deciding on the target market for a new insurance product.,0.0,0.0,-0.24305555507426696,0.249999999537037,-0.13333333288888888,0.013333333395555536
Optimism Bias_A sales manager at a company from the real estate management & development industry deciding on the best sales strategy to increase occupancy rates in a new residential development.,-0.07333333332555556,0.0,-0.12222222195308644,0.2999999994,-0.17499999979374997,-0.3999999989333333
Optimism Bias_A sales manager at a company from the semiconductors & semiconductor equipment industry deciding on the target regions for a new product launch to maximize market penetration.,-0.11999999976,0.0,0.38888888827160495,-0.14547619036303003,0.058333333399305506,-0.5999999978
Optimism Bias_A sales manager at a company from the telecommunication services industry deciding whether to offer a special promotion to increase market share in a competitive area.,0.11999999976,0.0,0.2499999993125,-0.11111111123456788,-0.11999999976,0.31999999776
Optimism Bias_A store manager at a company from the consumer discretionary distribution & retail industry deciding how to optimize floor space for the upcoming seasonal product line.,-0.16444444429728394,0.0,0.2986111105680941,0.17857142864221934,-0.11111111074074073,0.1999999998
Optimism Bias_A store manager at a company from the consumer staples distribution & retail industry deciding whether to implement a new customer loyalty program to boost sales.,0.3999999996,0.0,-0.17592592544881688,-0.13333333315555554,0.06666666644444444,-0.24999999950000001
Optimism Bias_A supply chain manager at a company from the automobiles & components industry deciding how to optimize the logistics strategy to reduce delivery times.,-0.1790476188762812,0.0,-0.12499999969375002,0.17999999971499997,-0.06666666644444444,0.4999999990999999
Optimism Bias_A supply chain manager at a company from the capital goods industry deciding on the best strategy to minimize transportation costs while ensuring timely delivery.,0.10666666636444444,0.0,-0.3166666661814815,-0.010416666827256926,0.11111111074074073,0.3000000001
Optimism Bias_A supply chain manager at a company from the consumer durables & apparel industry deciding whether to diversify suppliers to mitigate risks of supply disruption.,0.2777777772839506,0.0,0.07777777763580246,-0.47499999905,0.06666666644444444,-0.09999999989999998
Optimism Bias_A supply chain manager at a company from the consumer staples distribution & retail industry deciding how to optimize logistics routes to reduce transportation costs.,0.13555555512271605,0.0,0.03703703674897121,-0.4502380945731585,0.08333333305555556,-0.0999999993
Optimism Bias_A supply chain manager at a company from the energy industry deciding on suppliers for renewable energy components.,-0.09333333339555555,0.0,-0.29166666604282404,0.06904761881882086,0.1666666661111111,0.0
"Optimism Bias_A supply chain manager at a company from the food, beverage & tobacco industry deciding which supplier to choose for raw material sourcing to ensure timely delivery.",-0.3166666665444444,0.0,-0.1777777774469136,-0.12666666539481483,0.26666666619444446,0.1999999998
Optimism Bias_A supply chain manager at a company from the health care equipment & services industry deciding on selecting a new vendor for essential raw materials.,-0.15999999984,0.0,-0.22222222197530864,-0.09166666645208335,0.0,0.799999998
Optimism Bias_A supply chain manager at a company from the household & personal products industry deciding on a new supplier to improve delivery times.,0.1199999999333333,0.0,-0.3166666661814815,-0.33333333277777777,0.06666666644444444,0.1999999998
Optimism Bias_A supply chain manager at a company from the materials industry deciding on the best way to mitigate supply chain disruptions due to external factors.,0.11999999976,0.0,0.049999999816666696,0.016111111018626535,0.05555555530864198,-0.55999999784
"Optimism Bias_A supply chain manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on alternate suppliers to mitigate risk during a global shortage of raw materials.",-0.20555555544521603,0.0,-0.11111111080246913,0.0111111110703704,0.022222222049382723,0.35999999964
Optimism Bias_A supply chain manager at a company from the semiconductors & semiconductor equipment industry deciding on which supplier to partner with for raw materials to ensure consistent quality and delivery times.,0.5761904753891722,0.0,-0.16444444400691358,-0.37232142799913903,-0.15833333285763887,0.0
Optimism Bias_A supply chain manager at a company from the technology hardware & equipment industry deciding how to redesign the logistics network to reduce costs and improve delivery times.,0.3507936502768204,0.0,0.08333333305555556,0.22499999945277774,0.06666666644444444,0.19999999959999998
Optimism Bias_A supply chain manager at a company from the transportation industry deciding on the best supplier partnership to enhance supply chain resilience.,-0.26666666640000003,0.0,-0.045000000003749985,0.07499999975625003,-0.06666666644444444,7.999999995789154e-10
Optimism Bias_A traffic manager at a company from the transportation industry deciding on the scheduling of personnel to manage peak traffic hours effectively.,-0.2533333332355555,0.0,-0.155555555108642,0.1934523807330641,0.22499999934375,0.35999999964
Optimism Bias_A transit operations manager at a company from the transportation industry deciding on route changes in response to a temporary road closure.,-0.16714285699943876,0.0,0.17777777758024688,0.51999999896,0.02499999996874998,0.1999999998
Optimism Bias_A transportation safety manager at a company from the transportation industry deciding on implementing new safety measures to comply with updated regulations.,0.3333333318055556,0.0,-0.19999999972000002,0.49999999875,0.12499999984374999,0.03999999932
Optimism Bias_A warehouse manager at a company from the transportation industry deciding on the layout restructuring to maximize storage efficiency.,0.0,0.0,-0.19999999930370374,-0.37037036946502055,-0.08333333305555556,0.39999999919999996
Optimism Bias_A wealth manager at a company from the financial services industry deciding on the optimal retirement plan for a high-net-worth client to meet their long-term financial goals.,-0.15999999984,0.0,-0.23333333348888888,0.04166666631944445,0.14583333297743054,-0.3999999988
